date,close_eur
2026-08-04,55560.21
2026-08-05,55904.01
2026-08-06,55774.93
2026-08-07,56153.87
2026-08-08,56195.00
2026-08-09,56101.00
2026-08-10,55363.84
2026-08-11,55060.38
2026-08-12,55009.00
2026-08-13,54999.71
2026-08-14,54453.95
